Timestep,Lymphocytes,TriggeringCells,TumorCells,TumorCellsRad,DoomedCells,DoomedCellsRad,Lymphocytes DieProb,Tumor DieProbRad,Tumor DieProbImm,Tumor DivProb,SurvivingFractionTLast,PrimaryImmuneResponse,SecondaryImmuneResponse,ImmuneResponse,LymphocyteMigrationAttempted,ImmuneSuppression
70,240,430,419,0,38,0,0.045,0.0,0.008366403554084911,0.2151844904287636,1.0,0.00488330931123718,0.0034830942428477306,0.008366403554084911,20,0.51
71,248,429,430,0,41,0,0.045,0.0,0.008239472548307748,0.21521203445701723,1.0,0.004726694662976524,0.003512777885331223,0.008239472548307748,21,0.51
72,261,428,446,0,41,0,0.045,0.0,0.00818772312880951,0.21522326408104833,1.0,0.004645769809077282,0.0035419533197322286,0.00818772312880951,22,0.51
73,265,427,449,0,44,0,0.045,0.0,0.008104457820154955,0.21524133265302636,1.0,0.0045340307870798645,0.00357042703307509,0.008104457820154955,22,0.51
74,268,426,459,0,47,0,0.045,0.0,0.008112597264241786,0.21523956639365954,1.0,0.00451382342008854,0.003598773844153246,0.008112597264241786,22,0.51
75,282,425,477,0,50,0,0.045,0.0,0.00807474466705545,0.21524778040724896,1.0,0.004448037149602699,0.003626707517452751,0.00807474466705545,23,0.51
76,294,424,492,0,50,0,0.045,0.0,0.007989394492924087,0.21526630139503547,1.0,0.004335460284882276,0.003653934208041812,0.007989394492924087,24,0.51
77,303,423,504,0,56,0,0.045,0.0,0.007927521297805723,0.21527972787837615,1.0,0.00424691645443009,0.003680604843375633,0.007927521297805723,25,0.51
78,320,422,518,0,57,0,0.045,0.0,0.007886105468049824,0.2152887151134332,1.0,0.0041792549038778375,0.003706850564171986,0.007886105468049824,25,0.51
79,332,421,530,0,63,0,0.045,0.0,0.007836260553365365,0.2152995314599197,1.0,0.004103639135422924,0.0037326214179424417,0.007836260553365365,26,0.51
80,350,420,543,0,61,0,0.045,0.0,0.007799482686596779,0.2153075122570085,1.0,0.004041480769422365,0.003758001917174414,0.007799482686596779,27,0.51
81,366,419,565,0,64,0,0.045,0.0,0.007759715429102625,0.21531614175188474,1.0,0.003976739587319843,0.003782975841782783,0.007759715429102625,28,0.51
82,372,418,583,0,62,0,0.045,0.0,0.007680146518234033,0.21533340820554323,1.0,0.0038728491835783776,0.003807297334655655,0.007680146518234033,29,0.51
83,380,417,596,0,66,0,0.045,0.0,0.007623844175072378,0.2153456258140093,1.0,0.003792728505402794,0.0038311156696695845,0.007623844175072378,29,0.51
84,393,416,612,0,69,0,0.045,0.0,0.007591970927819611,0.21535254230866316,1.0,0.0037373844835930626,0.003854586444226549,0.007591970927819611,30,0.51
85,409,415,633,0,68,0,0.045,0.0,0.00754961750287155,0.2153617330018769,1.0,0.0036719710802609615,0.003877646422610588,0.00754961750287155,31,0.51
86,425,414,649,0,68,0,0.045,0.0,0.007490511303681597,0.2153745590471011,1.0,0.003590317686002911,0.003900193617678686,0.007490511303681597,32,0.51
87,448,413,666,0,68,0,0.045,0.0,0.0074534447791097455,0.2153826024829332,1.0,0.003531076004125153,0.003922368774984592,0.0074534447791097455,33,0.51
88,460,412,675,0,71,0,0.045,0.0,0.007414908521789265,0.21539096485077172,1.0,0.0034707434777643134,0.0039441650440249516,0.007414908521789265,33,0.51
89,472,411,689,0,73,0,0.045,0.0,0.007405597497995097,0.21539298534293508,1.0,0.0034398303195632886,0.003965767178431809,0.007405597497995097,34,0.51
90,487,410,701,0,79,0,0.045,0.0,0.007380157438019303,0.2153985058359498,1.0,0.003393081706470858,0.003987075731548446,0.007380157438019303,35,0.51
91,505,409,712,0,80,0,0.045,0.0,0.007362395556720045,0.21540236016419176,1.0,0.003354255103123981,0.004008140453596064,0.007362395556720045,35,0.51
92,522,408,732,0,78,0,0.045,0.0,0.0073486133849109975,0.2154053508954743,1.0,0.0033196256820317745,0.004028987702879223,0.0073486133849109975,36,0.51
93,542,407,748,0,77,0,0.045,0.0,0.007308341661803944,0.21541408985938854,1.0,0.0032588881413967495,0.0040494535204071945,0.007308341661803944,37,0.51
94,557,406,763,0,78,0,0.045,0.0,0.007281882326866631,0.21541983153506994,1.0,0.0032122558397855825,0.004069626487081048,0.007281882326866631,38,0.51
95,562,405,775,0,83,0,0.045,0.0,0.007259556091306306,0.21542467632818652,1.0,0.003170021866901119,0.004089534224405187,0.007259556091306306,38,0.51
96,571,404,790,0,84,0,0.045,0.0,0.0072464525058168645,0.21542751980623773,1.0,0.003137216561406047,0.004109235944410817,0.0072464525058168645,39,0.51
97,586,403,804,0,84,0,0.045,0.0,0.007226069339159504,0.2154319429534024,1.0,0.0030973818368134984,0.004128687502346006,0.007226069339159504,40,0.51
98,594,402,817,0,89,0,0.045,0.0,0.007209237497007675,0.21543559546314933,1.0,0.0030613248744501224,0.0041479126225575525,0.007209237497007675,40,0.51
99,612,401,832,0,91,0,0.045,0.0,0.0071956999497283115,0.21543853311090894,1.0,0.0030287666724676614,0.00416693327726065,0.0071956999497283115,41,0.51
100,629,400,838,0,93,0,0.045,0.0,0.007177982257175686,0.21544237785019288,1.0,0.0029922576021733883,0.004185724655002298,0.007177982257175686,41,0.51
101,636,399,854,0,92,0,0.045,0.0,0.007182387318170646,0.21544142195195695,1.0,0.002977961067663422,0.004204426250507224,0.007182387318170646,42,0.51
102,649,398,865,0,97,0,0.045,0.0,0.007163544441559528,0.21544551085618158,1.0,0.002940650903379083,0.004222893538180445,0.007163544441559528,43,0.51
103,670,397,879,0,99,0,0.045,0.0,0.007156874168667593,0.21544695830539912,1.0,0.0029156702214961517,0.004241203947171441,0.007156874168667593,43,0.51
104,682,396,889,0,97,0,0.045,0.0,0.007143951935093926,0.21544976243008462,1.0,0.0028846324958485556,0.00425931943924537,0.007143951935093926,44,0.51
105,686,395,902,0,100,0,0.045,0.0,0.007140260817980436,0.21545056340249824,1.0,0.0028629619775162626,0.004277298840464173,0.007140260817980436,45,0.51
106,696,394,917,0,100,0,0.045,0.0,0.007130493779744316,0.2154526828497955,1.0,0.0028353886982551003,0.004295105081489215,0.007130493779744316,45,0.51
107,704,393,940,0,102,0,0.045,0.0,0.007117102295335229,0.21545558880191226,1.0,0.0028043856718269395,0.004312716623508289,0.007117102295335229,47,0.51
108,719,392,965,0,100,0,0.045,0.0,0.007088493749156117,0.21546179685643313,1.0,0.0027584540343123464,0.00433003971484377,0.007088493749156117,48,0.51
109,735,391,990,0,107,0,0.045,0.0,0.007057669535043731,0.21546848571089552,1.0,0.002710607206940375,0.004347062328103356,0.007057669535043731,49,0.51
110,746,390,1004,0,107,0,0.045,0.0,0.007028579856657297,0.21547479817110538,1.0,0.0026647826932403923,0.004363797163416905,0.007028579856657297,50,0.51
111,768,389,1016,0,112,0,0.045,0.0,0.007020330318051769,0.21547658832098276,1.0,0.0026399542419951348,0.004380376076056634,0.007020330318051769,50,0.51
112,778,388,1044,0,110,0,0.045,0.0,0.00701595276132808,0.2154775382507918,1.0,0.0026191285579276607,0.0043968242034004195,0.00701595276132808,52,0.51
113,802,387,1070,0,108,0,0.045,0.0,0.006985065717389229,0.21548424073932654,1.0,0.0025720887963477457,0.004412976921041483,0.006985065717389229,53,0.51
114,827,386,1083,0,110,0,0.045,0.0,0.006959121723223523,0.21548987058606048,1.0,0.0025302548020253207,0.004428866921198203,0.006959121723223523,54,0.51
115,838,385,1103,0,110,0,0.045,0.0,0.006954597556531009,0.21549085233023277,1.0,0.0025099680360663097,0.004444629520464699,0.006954597556531009,55,0.51
116,856,384,1120,0,110,0,0.045,0.0,0.006939736894633793,0.21549407709386448,1.0,0.0024795358887875086,0.004460201005846285,0.006939736894633793,56,0.51
117,883,383,1134,0,113,0,0.045,0.0,0.006929997639139519,0.21549619051230673,1.0,0.002454383107378895,0.004475614531760624,0.006929997639139519,56,0.51
118,896,382,1157,0,119,0,0.045,0.0,0.006925043570054627,0.21549726554529813,1.0,0.0024341426226239245,0.004490900947430702,0.006925043570054627,57,0.51
119,906,381,1175,0,123,0,0.045,0.0,0.006907761374534862,0.21550101578172592,1.0,0.002401777265874467,0.004505984108660394,0.006907761374534862,58,0.51
120,929,380,1193,0,127,0,0.045,0.0,0.006898099258153619,0.21550311246098067,1.0,0.0023771864187832658,0.004520912839370353,0.006898099258153619,59,0.51
121,958,379,1213,0,136,0,0.045,0.0,0.00688890715454072,0.21550510714746465,1.0,0.0023532161179496435,0.004535691036591077,0.00688890715454072,60,0.51
122,978,378,1218,0,142,0,0.045,0.0,0.006877586027908868,0.21550756383194378,1.0,0.002327279674959048,0.00455030635294982,0.006877586027908868,60,0.51
123,997,377,1234,0,140,0,0.045,0.0,0.006885788796464019,0.2155057838311673,1.0,0.0023209071466333414,0.004564881649830678,0.006885788796464019,61,0.51
124,1018,376,1252,0,142,0,0.045,0.0,0.0068801334809209785,0.21550701103464015,1.0,0.00230080278957179,0.004579330691349188,0.0068801334809209785,62,0.51
125,1031,375,1270,0,146,0,0.045,0.0,0.006872339271985898,0.21550870237797906,1.0,0.0022786983549675137,0.004593640917018384,0.006872339271985898,63,0.51
126,1052,374,1292,0,142,0,0.045,0.0,0.00686493259675334,0.21551030962650453,1.0,0.002257116985068724,0.004607815611684616,0.00686493259675334,64,0.51
127,1052,373,1318,0,141,0,0.045,0.0,0.006853251195382656,0.21551284449060198,1.0,0.0022314222519557573,0.004621828943426898,0.006853251195382656,65,0.51
128,1066,372,1330,0,145,0,0.045,0.0,0.006837636774875581,0.215516232819852,1.0,0.002201979400811586,0.004635657374063995,0.006837636774875581,66,0.51
129,1089,371,1348,0,142,0,0.045,0.0,0.00683811756644512,0.2155161284880814,1.0,0.0021887150617930654,0.004649402504652055,0.00683811756644512,67,0.51
130,1106,370,1365,0,142,0,0.045,0.0,0.006832213321999489,0.2155174097091261,1.0,0.0021691883147309235,0.004663025007268565,0.006832213321999489,68,0.51
131,1130,369,1392,0,144,0,0.045,0.0,0.006827675288762207,0.2155183944623386,1.0,0.0021511411152896225,0.004676534173472584,0.006827675288762207,69,0.51
132,1151,368,1406,0,151,0,0.045,0.0,0.006813103054465046,0.2155215566371811,1.0,0.00212323496540969,0.004689868089055357,0.006813103054465046,70,0.51
133,1175,367,1424,0,151,0,0.045,0.0,0.006812231051368165,0.2155217458618531,1.0,0.0021091177031371078,0.004703113348231058,0.006812231051368165,71,0.51
134,1203,366,1441,0,153,0,0.045,0.0,0.006807554156645036,0.21552276074800802,1.0,0.002091307397954821,0.004716246758690214,0.006807554156645036,72,0.51
135,1231,365,1454,0,158,0,0.045,0.0,0.0068041044696755424,0.2155235093300804,1.0,0.0020748277924487503,0.004729276677226792,0.0068041044696755424,72,0.51
136,1240,364,1464,0,171,0,0.045,0.0,0.006804671708353426,0.2155233862392873,1.0,0.0020624428897788225,0.004742228818574603,0.006804671708353426,73,0.51
137,1255,363,1473,0,179,0,0.045,0.0,0.006808162562889879,0.2155226287238529,1.0,0.002053040649039309,0.00475512191385057,0.006808162562889879,73,0.51
138,1277,362,1488,0,183,0,0.045,0.0,0.006812632259879414,0.21552165879960616,1.0,0.0020446698195619945,0.004767962440317419,0.006812632259879414,74,0.51
139,1308,361,1513,0,181,0,0.045,0.0,0.006811622683796279,0.2155218778776162,1.0,0.0020309061528390304,0.004780716530957249,0.006811622683796279,75,0.51
140,1325,360,1522,0,180,0,0.045,0.0,0.006801802909060553,0.21552400876873387,1.0,0.002008473166616951,0.004793329742443603,0.006801802909060553,76,0.51
141,1334,359,1539,0,175,0,0.045,0.0,0.006806441141489011,0.2155230022722969,1.0,0.0020005479578699844,0.0048058931836190266,0.006806441141489011,76,0.51
142,1348,358,1560,0,173,0,0.045,0.0,0.006804152737705991,0.21552349885591782,1.0,0.001985788800420324,0.004818363937285667,0.006804152737705991,78,0.51
143,1367,357,1580,0,177,0,0.045,0.0,0.006798650336815983,0.21552469287691092,1.0,0.0019679278128655205,0.004830722523950462,0.006798650336815983,79,0.51
144,1378,356,1589,0,193,0,0.045,0.0,0.006794262662364886,0.2155256450022668,1.0,0.0019512860619454063,0.0048429766004194795,0.006794262662364886,79,0.51
145,1390,355,1607,0,190,0,0.045,0.0,0.006799095716355742,0.2155245962295508,1.0,0.0019439113526416721,0.0048551843637140695,0.006799095716355742,80,0.51
146,1419,354,1622,0,196,0,0.045,0.0,0.006796669412018064,0.21552512273759208,1.0,0.0019293686134117687,0.004867300798606295,0.006796669412018064,81,0.51
147,1434,353,1645,0,201,0,0.045,0.0,0.00679679814892407,0.21552509480168347,1.0,0.001917455728343775,0.004879342420580295,0.00679679814892407,82,0.51
148,1453,352,1662,0,204,0,0.045,0.0,0.006790812791573675,0.2155263936242285,1.0,0.0018995412519312524,0.004891271539642423,0.006790812791573675,83,0.51
149,1487,351,1670,0,203,0,0.045,0.0,0.006789685462201057,0.21552663825470236,1.0,0.0018865662862807913,0.004903119175920266,0.006789685462201057,83,0.51
150,1508,350,1688,0,203,0,0.045,0.0,0.00679546592161405,0.21552538389500975,1.0,0.001880536973500203,0.004914928948113848,0.00679546592161405,84,0.51
151,1513,349,1704,0,205,0,0.045,0.0,0.0067937993376789504,0.21552574554372367,1.0,0.0018671447207189871,0.004926654616959963,0.0067937993376789504,85,0.51
152,1536,348,1723,0,201,0,0.045,0.0,0.006793745370078168,0.21552575725469303,1.0,0.0018554385987182547,0.004938306771359913,0.006793745370078168,86,0.51
153,1561,347,1734,0,203,0,0.045,0.0,0.006791646595098481,0.21552621268886363,1.0,0.0018417734862449494,0.004949873108853532,0.006791646595098481,86,0.51
154,1567,346,1748,0,199,0,0.045,0.0,0.006795366914428632,0.215525405379569,1.0,0.0018339764335722664,0.0049613904808563656,0.006795366914428632,87,0.51
155,1587,345,1777,0,191,0,0.045,0.0,0.006797017336858691,0.21552504723790167,1.0,0.001824171061734632,0.004972846275124059,0.006797017336858691,88,0.51
156,1608,344,1796,0,195,0,0.045,0.0,0.006788447599432545,0.21552690687092313,1.0,0.0018042705055337344,0.004984177093898811,0.006788447599432545,89,0.51
157,1615,343,1811,0,190,0,0.045,0.0,0.006786951129087079,0.2155272316049881,1.0,0.0017915232690585798,0.004995427860028499,0.006786951129087079,90,0.51
158,1622,342,1819,0,199,0,0.045,0.0,0.006788233670371841,0.2155269532935293,1.0,0.0017816172539882951,0.005006616416383546,0.006788233670371841,90,0.51
159,1631,341,1840,0,201,0,0.045,0.0,0.00679416194022989,0.21552566685897012,1.0,0.0017763897959279175,0.005017772144301973,0.00679416194022989,92,0.51
160,1657,340,1861,0,200,0,0.045,0.0,0.006791690963433636,0.2155262030609349,1.0,0.0017628481328573187,0.005028842830576317,0.006791690963433636,93,0.51
161,1668,339,1876,0,199,0,0.045,0.0,0.006789391848405317,0.21552670196889603,1.0,0.0017495617699139398,0.005039830078491377,0.006789391848405317,93,0.51
162,1677,338,1886,0,204,0,0.045,0.0,0.006790982118850388,0.21552635688020946,1.0,0.0017402234371735612,0.005050758681676827,0.006790982118850388,94,0.51
163,1678,337,1914,0,208,0,0.045,0.0,0.006795715355119648,0.21552532976793903,1.0,0.0017340667343510971,0.005061648620768551,0.006795715355119648,95,0.51
164,1701,336,1936,0,207,0,0.045,0.0,0.006789545628441468,0.2155266685986282,1.0,0.0017171135346751563,0.0050724320937663115,0.006789545628441468,96,0.51
165,1709,335,1955,0,206,0,0.045,0.0,0.006787214327713182,0.21552717449088624,1.0,0.0017040806077303235,0.005083133719982858,0.006787214327713182,97,0.51
166,1728,334,1980,0,208,0,0.045,0.0,0.006786787751899877,0.21552726705783773,1.0,0.0016930218546696936,0.0050937658972301835,0.006786787751899877,99,0.51
167,1751,333,1993,0,216,0,0.045,0.0,0.006783049298237718,0.2155280783022824,1.0,0.0016787409081046372,0.0051043083901330805,0.006783049298237718,99,0.51
168,1766,332,2009,0,216,0,0.045,0.0,0.006786238053974838,0.21552738634228746,1.0,0.00167143306419859,0.005114804989776248,0.006786238053974838,100,0.51
169,1786,331,2035,0,211,0,0.045,0.0,0.006787792814767376,0.21552704895919547,1.0,0.0016625470296449578,0.005125245785122418,0.006787792814767376,101,0.51
170,1815,330,2056,0,209,0,0.045,0.0,0.006783953464651807,0.21552788209817056,1.0,0.001648356003825365,0.005135597460826442,0.006783953464651807,102,0.51
171,1833,329,2079,0,212,0,0.045,0.0,0.0067829913786327314,0.2155280908708367,1.0,0.0016371128491138548,0.005145878529518877,0.0067829913786327314,103,0.51
172,1863,328,2099,0,212,0,0.045,0.0,0.006781100029491206,0.2155285012936004,1.0,0.001625016396999175,0.0051560836324920315,0.006781100029491206,104,0.51
173,1884,327,2114,0,213,0,0.045,0.0,0.006780901500124753,0.2155285443744729,1.0,0.0016146776917286656,0.005166223808396087,0.006780901500124753,105,0.51
174,1907,326,2127,0,225,0,0.045,0.0,0.006783346734179001,0.21552801375868316,1.0,0.0016070307725314164,0.005176315961647584,0.006783346734179001,106,0.51
175,1930,325,2144,0,219,0,0.045,0.0,0.006786843197518201,0.21552725502613854,1.0,0.0016004762450516927,0.005186366952466509,0.006786843197518201,107,0.51
176,1939,324,2150,0,232,0,0.045,0.0,0.006788369709580917,0.21552692377302093,1.0,0.001592004965928378,0.005196364743652539,0.006788369709580917,107,0.51
177,1957,323,2184,0,229,0,0.045,0.0,0.006795385705984528,0.21552540130180137,1.0,0.0015890417799538786,0.005206343926030649,0.006795385705984528,109,0.51
178,1989,322,2207,0,233,0,0.045,0.0,0.006788726260410287,0.21552684640149097,1.0,0.0015725069904794272,0.00521621926993086,0.006788726260410287,110,0.51
179,2014,321,2212,0,249,0,0.045,0.0,0.006787588889572811,0.21552709321096272,1.0,0.001561563003976975,0.005226025885595836,0.006787588889572811,110,0.51
180,2024,320,2210,0,257,0,0.045,0.0,0.006795026792120426,0.21552547918610987,1.0,0.001559209073542741,0.005235817718577685,0.006795026792120426,110,0.51
181,2066,319,2224,0,255,0,0.045,0.0,0.006805765128343142,0.21552314896714952,1.0,0.001560149669838869,0.005245615458504273,0.006805765128343142,111,0.51
182,2089,318,2231,0,263,0,0.045,0.0,0.006808967646346222,0.21552245402074288,1.0,0.0015535956074273062,0.005255372038918916,0.006808967646346222,111,0.51
183,2108,317,2246,0,267,0,0.045,0.0,0.006815452505366169,0.21552104680633555,1.0,0.0015503443042167715,0.005265108201149398,0.006815452505366169,112,0.51
184,2131,316,2246,0,273,0,0.045,0.0,0.00681823498818529,0.2155204430075638,1.0,0.0015434340213816163,0.005274800966803674,0.00681823498818529,112,0.51
185,2133,315,2267,0,278,0,0.045,0.0,0.006827927844754456,0.21551833965768827,1.0,0.0015434341117291231,0.005284493733025333,0.006827927844754456,113,0.51
186,2155,314,2283,0,280,0,0.045,0.0,0.00682801436851632,0.21551832088203196,1.0,0.0015338878199815038,0.005294126548534816,0.00682801436851632,114,0.51
187,2180,313,2295,0,285,0,0.045,0.0,0.006830427195362821,0.21551779729860626,1.0,0.0015267128898795615,0.0053037143054832595,0.006830427195362821,114,0.51
188,2198,312,2312,0,288,0,0.045,0.0,0.006834655097977385,0.2155168798437389,1.0,0.001521386485366027,0.005313268612611358,0.006834655097977385,115,0.51
189,2220,311,2326,0,287,0,0.045,0.0,0.006836695669194092,0.21551643703978487,1.0,0.0015139196412357738,0.005322776027958318,0.006836695669194092,116,0.51
190,2225,310,2325,0,296,0,0.045,0.0,0.0068400841231266735,0.2155157017452815,1.0,0.0015078388670830738,0.0053322452560436,0.0068400841231266735,116,0.51
191,2238,309,2346,0,297,0,0.045,0.0,0.006849988405426738,0.2155135525160224,1.0,0.0015082712062081504,0.005341717199218587,0.006849988405426738,117,0.51
192,2270,308,2364,0,296,0,0.045,0.0,0.006850389580248609,0.21551346546108605,1.0,0.0014992570467762666,0.0053511325334723425,0.006850389580248609,118,0.51
193,2284,307,2377,0,301,0,0.045,0.0,0.006852137069780873,0.21551308625585755,1.0,0.001491637055599367,0.0053605000141815065,0.006852137069780873,118,0.51
194,2295,306,2399,0,299,0,0.045,0.0,0.0068560268796102755,0.21551224216712456,1.0,0.00148619356981036,0.005369833309799916,0.0068560268796102755,119,0.51
195,2307,305,2416,0,306,0,0.045,0.0,0.006856203080964969,0.21551220393143058,1.0,0.0014770936232112856,0.005379109457753683,0.006856203080964969,120,0.51
196,2324,304,2434,0,300,0,0.045,0.0,0.006858498610857128,0.21551170580144402,1.0,0.0014701565698448198,0.005388342041012308,0.006858498610857128,121,0.51
197,2343,303,2447,0,312,0,0.045,0.0,0.006860428640162105,0.21551128698508482,1.0,0.0014628995897263157,0.005397529050435789,0.006860428640162105,122,0.51
198,2359,302,2458,0,318,0,0.045,0.0,0.006864397336330234,0.21551042577801632,1.0,0.0014577138429606525,0.005406683493369582,0.006864397336330234,122,0.51
199,2372,301,2469,0,321,0,0.045,0.0,0.006869172238220159,0.2155093896243062,1.0,0.001453361633790373,0.005415810604429786,0.006869172238220159,123,0.51
200,2209,236,733,77,2073,1476,0.045,0.0,0.006873952343063985,0.2155083523415551,1.0,0.001449041756403983,0.0054249105866600025,0.006873952343063985,36,0.51
201,2124,222,758,77,1986,1411,0.045,0.0,0.00870139702885384,0.21511179684473872,0.9153294178122766,0.0032560385202864395,0.005445358508567402,0.00870139702885384,37,0.51
202,2077,213,772,76,1910,1345,0.045,0.0,0.00864940006689977,0.21512308018548276,0.9181219831878611,0.0031840457510159876,0.005465354315883782,0.00864940006689977,38,0.51
203,2025,206,805,75,1828,1286,0.045,0.0,0.008630541228783132,0.21512717255335406,0.9206508849923676,0.003145433589954436,0.005485107638828696,0.008630541228783132,40,0.51
204,1978,196,831,75,1751,1226,0.045,0.0,0.008563190597035215,0.21514178764044334,0.9249049728842447,0.003058873234295146,0.00550431736274007,0.008563190597035215,41,0.51
205,1918,191,859,75,1682,1179,0.045,0.0,0.008517856807098363,0.21515162507285965,0.9272545164522467,0.0029947325241069015,0.005523124282991461,0.008517856807098363,42,0.51
206,1884,184,871,75,1627,1128,0.045,0.0,0.008470816112857596,0.2151618329035099,0.929625731282674,0.0029292958519161016,0.005541520260941494,0.008470816112857596,43,0.51
207,1833,179,916,74,1560,1077,0.045,0.0,0.008462075160024222,0.21516372969027475,0.9305952964085155,0.002902328277500029,0.005559746882524194,0.008462075160024222,45,0.51
208,1794,176,954,74,1501,1034,0.045,0.0,0.008383849839420943,0.21518070458484564,0.9348848505780851,0.0028064782733401732,0.00557737156608077,0.008383849839420943,47,0.51
209,1772,174,989,74,1434,980,0.045,0.0,0.008325974161805593,0.21519326360688817,0.9374785357751845,0.0027314490954056746,0.005594525066399918,0.008325974161805593,49,0.51
210,1756,170,1027,74,1377,934,0.045,0.0,0.008277892004989271,0.21520369743491732,0.9396911255101376,0.0026666205614633625,0.005611271443525908,0.008277892004989271,51,0.51
211,1745,167,1073,73,1320,894,0.045,0.0,0.008228032334650715,0.2152145169833808,0.9419226125896066,0.002600430189534531,0.0056276021451161845,0.008228032334650715,53,0.51
212,1729,160,1116,73,1269,860,0.045,0.0,0.00816903103686298,0.21522732026500074,0.9451636002676934,0.0025255683226803635,0.005643462714182617,0.00816903103686298,55,0.51
213,1713,156,1158,72,1219,826,0.045,0.0,0.008119183860085474,0.21523813710236145,0.9472764723003898,0.002460270646244442,0.005658913213841032,0.008119183860085474,57,0.51
214,1704,153,1215,71,1180,797,0.045,0.0,0.008074404930849466,0.21524785413000566,0.9498847694688638,0.0024004170976352837,0.005673987833214182,0.008074404930849466,60,0.51
215,1699,151,1273,71,1139,765,0.045,0.0,0.00801333059358918,0.21526110726119113,0.9528992452696736,0.0023247433719988447,0.005688587221590335,0.00801333059358918,63,0.51
216,1673,148,1331,69,1098,734,0.045,0.0,0.007956323584342374,0.2152734777821977,0.9550452340947788,0.002253583856135508,0.0057027397282068655,0.007956323584342374,66,0.51
217,1668,147,1385,69,1064,704,0.045,0.0,0.007904108779879043,0.21528480839476624,0.9582153440406247,0.0021876307306834845,0.005716478049195558,0.007904108779879043,69,0.51
218,1669,146,1449,67,1037,669,0.045,0.0,0.007860249464162786,0.21529432586627667,0.9598444930816401,0.0021303925497547682,0.005729856914408018,0.007860249464162786,72,0.51
219,1674,144,1509,66,1004,639,0.045,0.0,0.007810030250868388,0.21530522343556158,0.9627306161721807,0.0020671913746277077,0.00574283887624068,0.007810030250868388,75,0.51
220,1684,143,1576,66,970,607,0.045,0.0,0.007767500294308597,0.21531445243613503,0.9647466420087467,0.0020120258954445247,0.005755474398864072,0.007767500294308597,78,0.51
221,1680,141,1639,66,948,587,0.045,0.0,0.007722339422641715,0.21532425234528677,0.9662453571010144,0.0019545901973383587,0.005767749225303357,0.007722339422641715,81,0.51
222,1679,136,1707,66,918,560,0.045,0.0,0.00768388443596919,0.21533259707739466,0.9675428204949352,0.00190417697923623,0.00577970745673296,0.00768388443596919,85,0.51
223,1695,135,1770,65,892,537,0.045,0.0,0.00764461169165635,0.21534111926291058,0.9688357837089624,0.0018532657261630858,0.005791345965493264,0.00764461169165635,88,0.51
224,1699,134,1828,65,856,498,0.045,0.0,0.007611731975264659,0.21534825416136757,0.9704003970332813,0.001809025330694633,0.005802706644570026,0.007611731975264659,91,0.51
225,1715,132,1909,64,825,470,0.045,0.0,0.007584380826525217,0.21535418936064402,0.9713395529260984,0.001770555095952609,0.005813825730572608,0.007584380826525217,95,0.51
226,1729,131,1982,64,806,454,0.045,0.0,0.007544738790082831,0.215362791682552,0.9729778536964993,0.0017201107639128505,0.005824628026169981,0.007544738790082831,99,0.51
227,1754,130,2038,62,779,431,0.045,0.0,0.007512774834479997,0.21536972786091785,0.973973119428162,0.0016776114086636082,0.005835163425816389,0.007512774834479997,101,0.51
228,1776,129,2106,62,770,408,0.045,0.0,0.0074922427305075135,0.21537418332747987,0.9754792750844138,0.001646737791361375,0.005845504939146138,0.0074922427305075135,105,0.51
229,1794,128,2174,62,751,393,0.045,0.0,0.007466719904173363,0.21537972178079437,0.9762710173893805,0.0016110972741455907,0.005855622630027773,0.007466719904173363,108,0.51
230,1822,127,2250,62,728,372,0.045,0.0,0.007442852807048375,0.2153849009408705,0.9770132302769251,0.0015773245786665764,0.005865528228381799,0.007442852807048375,112,0.51
231,1847,126,2311,62,702,346,0.045,0.0,0.00741681241759732,0.21539055170538138,0.9777896722764601,0.0015416029228599594,0.00587520949473736,0.00741681241759732,115,0.51
232,1876,125,2384,62,680,327,0.045,0.0,0.007399074510702033,0.21539440083117767,0.9783759249770815,0.0015143548673974177,0.005884719643304615,0.007399074510702033,119,0.51
233,1917,124,2448,62,670,312,0.045,0.0,0.007377316041262733,0.215399122419046,0.9790380715696456,0.001483281390823744,0.0058940346504389885,0.007377316041262733,122,0.51
234,1945,123,2522,62,654,300,0.045,0.0,0.007360501935598417,0.21540277107997513,0.9795860958423347,0.0014573153447941212,0.005903186590804296,0.007360501935598417,126,0.51
235,1981,122,2599,61,641,285,0.045,0.0,0.007340826153380925,0.21540704072471634,0.9801850763766992,0.0014286675304851825,0.005912158622895743,0.007340826153380925,129,0.51
236,2029,121,2667,60,640,274,0.045,0.0,0.0073212612994011375,0.21541128629802994,0.9810822557059425,0.0014003087376330593,0.005920952561768078,0.0073212612994011375,133,0.51
237,2078,120,2744,59,624,262,0.045,0.0,0.007306000826120012,0.21541459782073197,0.9818668175993451,0.0013764044444408445,0.005929596381679167,0.007306000826120012,137,0.51
238,2126,119,2805,58,621,250,0.045,0.0,0.007288611447690817,0.2154183713158511,0.9826693959530476,0.0013505337142859348,0.005938077733404883,0.007288611447690817,140,0.51
239,2181,118,2870,58,616,232,0.045,0.0,0.007277318032608897,0.21542082198692386,0.983333633673038,0.0013308823579958008,0.005946435674613096,0.007277318032608897,143,0.51
240,2225,117,2920,57,614,224,0.045,0.0,0.007265378295153816,0.21542341290995162,0.9837110949313143,0.0013107113532423568,0.0059546669419114585,0.007265378295153816,146,0.51
